# Directed graph (each unordered pair of nodes is saved once): CA-AstroPh.txt 
# Collaboration network of Arxiv Astro Physics category (there is an edge if authors coauthored at least one paper)
# Nodes: 18772 Edges: 396160
# FromNodeId	ToNodeId
28002	34913
28002	35058
28002	36907
28002	38985
28002	39741
28002	39789
28002	43465
28002	44099
28002	44385
28002	45422
28002	45856
28002	46259
28002	46583
28002	49458
28002	49989
28002	52982
28002	54148
28002	56525
28002	56664
28002	58682
28002	59528
28002	59925
28002	60174
28002	65763
28002	65977
28002	70413
28002	72949
28002	73489
28002	73742
28002	77229
28002	77253
28002	77915
28002	80600
28002	81897
28002	83720
28002	84024
28002	86483
28002	87018
28002	91612
28002	92208
28002	93226
28002	95872
28002	99717
28002	100394
28002	101661
28002	101842
28002	106037
28002	107050
28002	108626
28002	109159
28002	112886
28002	116850
28002	120482
28002	120629
28002	121722
28002	124277
28002	124406
28002	124430
28002	125774
28002	126566
28002	126935
28002	127627
28002	127816
28002	128146
28002	128480
28002	130674
52481	121399
52481	126684
126684	52481
126684	70748
126684	121399
133011	3201
133011	4065
133011	4374
133011	5379
133011	5638
133011	6229
133011	7432
133011	13805
133011	15668
133011	19066
133011	21228
133011	26141
133011	26590
133011	31445
133011	33781
133011	37036
133011	42637
133011	43227
133011	43924
133011	45384
133011	72274
133011	72511
133011	74130
133011	74659
133011	76880
133011	76915
133011	80554
133011	81353
133011	82471
133011	89645
133011	90104
133011	90850
133011	92499
133011	95257
133011	103773
133011	103894
133011	110293
133011	111496
133011	119392
133011	119616
133011	124351
133011	130044
37036	164
37036	1399
37036	1713
37036	1949
37036	2588
37036	3468
37036	4065
37036	4815
37036	5638
37036	6506
37036	9011
37036	12600
37036	12644
37036	13175
37036	13805
37036	15668
37036	17098
37036	17146
37036	18642
37036	19066
37036	19484
37036	19828
37036	20634
37036	21208
37036	21209
37036	21228
37036	21627
37036	21628
37036	21859
37036	24637
37036	24699
37036	25036
37036	25066
37036	25385
37036	26141
37036	26503
37036	26840
37036	27375
37036	27613
37036	27904
37036	28135
37036	28821
37036	29880
37036	30627
37036	30972
37036	31445
37036	33040
37036	33126
37036	33797
37036	34618
37036	35550
37036	36044
37036	36969
37036	39144
37036	40495
37036	41935
37036	42637
37036	43924
37036	43925
37036	45384
37036	45773
37036	46554
37036	48071
37036	48189
37036	49648
37036	51897
37036	53054
37036	62346
37036	64946
37036	64967
37036	65982
37036	66367
37036	66502
37036	67580
37036	69051
37036	70074
37036	72770
37036	72772
37036	73036
37036	73237
37036	73238
37036	73340
37036	73806
37036	74064
37036	74659
37036	76213
37036	76323
37036	76432
37036	76880
37036	77754
37036	79712
37036	80408
37036	80554
37036	81151
37036	81761
37036	85176
37036	88012
37036	88155
37036	89732
37036	89910
37036	92163
37036	92437
37036	92452
37036	92537
37036	94624
37036	94878
37036	95564
37036	96726
37036	98571
37036	99449
37036	99741
37036	100439
37036	100571
37036	101024
37036	101173
37036	102125
37036	102277
37036	103894
37036	103934
37036	108248
37036	108392
37036	110293
37036	112725
37036	113172
37036	113283
37036	114471
37036	115543
37036	115684
37036	117811
37036	119392
37036	121071
37036	123395
37036	124196
37036	127016
37036	129183
37036	133011
119392	1086
119392	3201
119392	4374
119392	6017
119392	7432
119392	9011
119392	12600
119392	15668
119392	18575
119392	26141
119392	26590
119392	28019
119392	28156
119392	33781
119392	37036
119392	42637
119392	43924
119392	50983
119392	56437
119392	66157
119392	72511
119392	73237
119392	74130
119392	74659
119392	74901
119392	75857
119392	76880
119392	76915
119392	90850
119392	92499
119392	102655
119392	103773
119392	104522
119392	110210
119392	111496
119392	119616
119392	122577
119392	123798
119392	124032
119392	124351
119392	133011
76880	4065
76880	4374
76880	10639
76880	12011
76880	12462
76880	13805
76880	14859
76880	15668
76880	19066
76880	21271
76880	21991
76880	23211
76880	25329
76880	26141
76880	27904
76880	28128
76880	31445
76880	34524
76880	37036
76880	37693
76880	39062
76880	42637
76880	43924
76880	43925
76880	46267
76880	48032
76880	48454
76880	51358
76880	54746
76880	65889
76880	67774
76880	68921
76880	71874
76880	72274
76880	80727
76880	92499
76880	101308
76880	102198
76880	105218
76880	105392
76880	110293
76880	115267
76880	116284
76880	119392
76880	123909
76880	130044
76880	130230
76880	130756
76880	133011
26141	1399
26141	2588
26141	3201
26141	3468
26141	4065
26141	4374
26141	4815
26141	5638
26141	6229
26141	6506
26141	9011
26141	13805
26141	15668
26141	17146
26141	18642
26141	18781
26141	19066
26141	20634
26141	21208
26141	21228
26141	21627
26141	21859
26141	24699
26141	25066
26141	26840
26141	27613
26141	27904
26141	28135
26141	30627
26141	30972
26141	31445
26141	33126
26141	33797
26141	35550
26141	36044
26141	36969
26141	37036
26141	40495
26141	42637
26141	43924
26141	43925
26141	45384
26141	48071
26141	49648
26141	51897
26141	53054
26141	62346
26141	64946
26141	65982
26141	66502
26141	67580
26141	69051
26141	72274
26141	72511
26141	73237
26141	73238
26141	73340
26141	74064
26141	74659
26141	76213
26141	76323
26141	76432
26141	76880
26141	77754
26141	79712
26141	80408
26141	80554
26141	81151
26141	81353
26141	82471
26141	85176
26141	88012
26141	89732
26141	89910
26141	90104
26141	92163
26141	92437
26141	92452
26141	92499
26141	92537
26141	93818
26141	94878
26141	95564
26141	96726
26141	98170
26141	99449
26141	100439
26141	101024
26141	101173
26141	101436
26141	102277
26141	103894
26141	108248
26141	110293
26141	112725
26141	113283
26141	115543
26141	115684
26141	116397
26141	119392
26141	122577
26141	124032
26141	129183
26141	131704
26141	133011
113172	754
113172	1984
113172	8546
113172	9671
113172	9769
113172	10805
113172	15615
113172	26831
113172	32073
113172	37036
113172	37743
113172	38881
113172	42791
113172	46902
113172	56247
113172	69242
113172	69601
113172	75457
113172	77881
113172	82788
113172	86781
113172	91215
113172	92149
113172	96411
113172	97463
113172	101300
113172	105705
113172	107671
113172	116221
113172	117161
113172	122637
113172	122862
113172	126043
113172	130865
26831	9769
26831	97463
26831	113172
30129	22653
30129	64944
38185	22833
38185	34051
38185	37907
38185	40098
38185	50730
38185	56607
38185	71366
38185	78415
38185	107397
38185	108535
38185	118675
40098	1932
40098	3189
40098	6074
40098	6790
40098	8413
40098	8912
40098	13630
40098	18361
40098	19508
40098	22833
40098	25095
40098	27771
40098	28623
40098	28933
40098	30126
40098	31063
40098	31501
40098	36657
40098	37907
40098	38185
40098	39429
40098	45900
40098	46857
40098	52817
40098	52947
40098	54392
40098	57035
40098	60716
40098	69681
40098	70142
40098	72422
40098	85229
40098	88032
40098	101475
40098	104437
40098	104841
40098	105955
40098	107397
40098	107534
40098	121030
29902	53940
29902	73033
29902	129891
129891	29902
82471	2588
82471	3468
82471	4995
82471	5665
82471	6229
82471	11675
82471	12147
82471	13246
82471	14864
82471	18442
82471	22105
82471	22280
82471	22833
82471	25036
82471	26141
82471	28682
82471	28692
82471	36290
82471	39871
82471	40790
82471	41119
82471	43227
82471	43924
82471	43988
82471	48745
82471	51587
82471	61077
82471	62073
82471	70713
82471	72274
82471	75539
82471	78007
82471	78415
82471	78563
82471	78915
82471	80691
82471	81280
82471	90093
82471	90104
82471	91459
82471	94486
82471	96083
82471	101744
82471	103195
82471	104544
82471	105314
82471	105528
82471	112779
82471	114677
82471	119739
82471	122883
82471	123413
82471	124351
82471	127564
82471	131056
82471	131704
82471	133011
82471	133062
12147	1867
12147	2206
12147	3468
12147	3722
12147	3739
12147	5665
12147	8332
12147	8615
12147	8924
12147	10154
12147	12033
12147	12418
12147	13246
12147	14864
12147	15122
12147	16725
12147	16751
12147	17436
12147	18642
12147	22280
12147	22851
12147	24075
12147	25231
12147	25895
12147	31290
12147	31561
12147	32298
12147	37693
12147	39418
12147	39542
12147	40839
12147	41058
12147	41451
12147	41567
12147	41725
12147	41862
12147	41992
12147	43227
12147	43379
12147	43405
12147	43683
12147	45098
12147	45194
12147	46229
12147	47640
12147	48189
12147	48625
12147	51406
12147	51587
12147	54548
12147	54550
12147	56758
12147	59489
12147	59545
12147	61077
12147	61651
12147	62067
12147	62073
12147	65239
12147	68603
12147	70713
12147	72464
12147	72498
12147	73956
12147	74951
12147	75264
12147	75539
12147	76323
12147	78462
12147	78915
12147	79360
12147	79649
12147	82471
12147	82866
12147	83080
12147	83369
12147	86233
12147	86364
12147	88074
12147	91459
12147	91772
12147	92236
12147	93661
12147	94025
12147	94486
12147	96083
12147	96436
12147	97354
12147	97815
12147	99548
12147	101744
12147	103989
12147	106126
12147	106223
12147	106611
12147	106865
12147	107436
12147	112041
12147	112695
12147	112868
12147	113039
12147	113210
12147	114677
12147	116380
12147	120091
12147	121002
12147	122536
12147	124862
12147	124945
12147	125512
12147	126451
12147	128401
12147	130355
12147	130756
12147	130779
12147	132206
12147	132663
12147	132942
12147	133062
22280	12033
22280	12147
22280	13246
22280	14864
22280	18442
22280	20362
22280	22604
22280	26477
22280	32717
22280	34051
22280	37699
22280	62073
22280	70713
22280	75077
22280	75539
22280	78415
22280	78915
22280	82471
22280	83244
22280	89926
22280	91459
22280	93661
22280	94486
22280	94847
22280	103354
22280	128027
70713	2588
70713	3468
70713	12147
70713	13805
70713	18442
70713	19898
70713	22071
70713	22105
70713	22280
70713	25036
70713	34908
70713	36290
70713	39327
70713	39871
70713	41119
70713	43988
70713	75539
70713	78007
70713	78415
70713	78915
70713	81280
70713	82471
70713	90093
70713	95213
70713	101744
70713	103195
70713	119739
70713	124351
75539	2588
75539	3468
75539	4374
75539	4959
75539	6229
75539	6350
75539	6790
75539	10564
75539	12147
75539	13944
75539	14816
75539	16877
75539	18442
75539	21162
75539	22105
75539	22236
75539	22280
75539	22653
75539	22767
75539	22833
75539	24261
75539	25036
75539	25962
75539	29732
75539	31063
75539	31756
75539	34676
75539	34745
75539	34908
75539	36290
75539	37653
75539	37941
75539	39327
75539	39871
75539	41119
75539	42143
75539	43988
75539	46491
75539	48745
75539	55000
75539	56117
75539	57772
75539	65114
75539	68233
75539	70713
75539	70898
75539	71947
75539	72004
75539	78007
75539	78415
75539	78915
75539	80691
75539	80954
75539	81280
75539	82471
75539	86252
75539	90093
75539	91401
75539	92108
75539	92499
75539	92790
75539	95213
75539	96334
75539	100536
75539	101744
75539	103195
75539	104544
75539	106619
75539	111631
75539	112082
75539	115900
75539	117773
75539	118310
75539	118549
75539	119739
75539	122883
75539	123413
75539	123793
75539	124351
75539	133188
78915	9205
78915	12147
78915	17731
78915	22280
78915	35317
78915	46229
78915	70713
78915	75539
78915	82471
78915	119739
78915	123308
78915	133062
74659	8127
74659	26141
74659	37036
74659	42821
74659	74901
74659	104522
74659	119392
74659	133011
94486	895
94486	6440
94486	7621
94486	12147
94486	13246
94486	14864
94486	15122
94486	22280
94486	27124
94486	40552
94486	43227
94486	43379
94486	51587
94486	58950
94486	59489
94486	61077
94486	62067
94486	62073
94486	71947
94486	82471
94486	83080
94486	88012
94486	91459
94486	96083
94486	99548
94486	102277
94486	105191
94486	106223
94486	107216
94486	114677
94486	122536
94486	124945
94486	132206
17075	3189
17075	3242
17075	4024
17075	4148
17075	4930
17075	5563
17075	6374
17075	8094
17075	11205
17075	12656
17075	13876
17075	14287
17075	15436
17075	16957
17075	17205
17075	17440
17075	18464
17075	19911
17075	21728
17075	24417
17075	25899
17075	26219
17075	26227
17075	27243
17075	28813
17075	29289
17075	32654
17075	33040
17075	35290
17075	38109
17075	38966
17075	42284
17075	42883
17075	43483
17075	45787
17075	46668
17075	47128
17075	49197
17075	54771
17075	62821
17075	65989
17075	67410
17075	68603
17075	72637
17075	75223
17075	75401
17075	75690
17075	76706
17075	76854
17075	78341
17075	84122
17075	84660
17075	84698
17075	86202
17075	89732
17075	90117
17075	90402
17075	90975
17075	91005
17075	91593
17075	92933
17075	93271
17075	93504
17075	93610
17075	94835
17075	97586
17075	100394
17075	100728
17075	102382
17075	103038
17075	103942
17075	106164
17075	107274
17075	108712
17075	109330
17075	111082
17075	111957
17075	112612
17075	112848
17075	114352
17075	115607
17075	116017
17075	118261
17075	119745
17075	120992
17075	121181
17075	122101
17075	122571
17075	122652
17075	123203
17075	123834
17075	124741
17075	125226
17075	131320
17075	131737
17075	131843
121181	3189
121181	3242
121181	4024
121181	4148
121181	4930
121181	5563
121181	6374
121181	8094
121181	11205
121181	12656
121181	13876
121181	14287
121181	15436
121181	17075
121181	17205
121181	17440
121181	18464
121181	19911
121181	21728
121181	24417
121181	25899
121181	26219
121181	26227
121181	27243
121181	28813
121181	29289
121181	32654
121181	33040
121181	35290
121181	38109
121181	38966
121181	42284
121181	42883
121181	43483
121181	45787
121181	46668
121181	47128
121181	54771
121181	62821
121181	65989
121181	67410
121181	68603
121181	72114
121181	72637
121181	75223
121181	75401
121181	75690
121181	76706
121181	76854
121181	78341
121181	84122
121181	84660
121181	84698
121181	86202
121181	89732
121181	90117
121181	90402
121181	90975
121181	91005
121181	91593
121181	92933
121181	93271
121181	93504
121181	93610
121181	94835
121181	97586
121181	100394
121181	100728
121181	102382
121181	103038
121181	103942
121181	106164
121181	107274
121181	108712
121181	109330
121181	111082
121181	111957
121181	112612
121181	112848
121181	114352
121181	115607
121181	116017
121181	118261
121181	119745
121181	120992
121181	122101
121181	122571
121181	122652
121181	123203
121181	124741
121181	125226
121181	131320
121181	131737
121181	131843
120992	6374
120992	10767
120992	17075
120992	32654
120992	47128
120992	72637
120992	91289
120992	94835
120992	121181
6374	10767
6374	17075
6374	30625
6374	32654
6374	47128
6374	54771
6374	70950
6374	72637
6374	86202
6374	94835
6374	95072
6374	112260
6374	120992
6374	121181
6374	129410
72637	6374
72637	17075
72637	120992
72637	121181
26287	2417
26287	2857
26287	10184
26287	24354
26287	25734
26287	27575
26287	33751
26287	38670
26287	42402
26287	43160
26287	50808
26287	51459
26287	55195
26287	55602
26287	65927
26287	69839
26287	81251
26287	84585
26287	88074
26287	91586
26287	94376
26287	102527
26287	102686
26287	107436
26287	108856
26287	108874
26287	117350
26287	118929
65927	3102
65927	4636
65927	5852
65927	7206
65927	10639
65927	11633
65927	12249
65927	13557
65927	13870
65927	14503
65927	18642
65927	22979
65927	24106
65927	24895
65927	26287
65927	32003
65927	34417
65927	35550
65927	39050
65927	40599
65927	41119
65927	44278
65927	44322
65927	45530
65927	47890
65927	54901
65927	55494
65927	56985
65927	62358
65927	62470
65927	62539
65927	66396
65927	69839
65927	71466
65927	75847
65927	77292
65927	80063
65927	81151
65927	83518
65927	83653
65927	84257
65927	85272
65927	85607
65927	93096
65927	104040
65927	104749
65927	106497
65927	108545
65927	108874
65927	109819
65927	116846
65927	121444
65927	124763
65927	128081
65927	128463
65927	128471
65927	130643
65927	133034
69839	1436
69839	4636
69839	5799
69839	6229
69839	10639
69839	14393
69839	14570
69839	19834
69839	21162
69839	25910
69839	26287
69839	31334
69839	36814
69839	38572
69839	39696
69839	39949
69839	44011
69839	46663
69839	49934
69839	50220
69839	50226
69839	51358
69839	56117
69839	57772
69839	59506
69839	62637
69839	63858
69839	64124
69839	65927
69839	67759
69839	71854
69839	73543
69839	77915
69839	77917
69839	84424
69839	86006
69839	88847
69839	91913
69839	92387
69839	93859
69839	98143
69839	98506
69839	98853
69839	98926
69839	102891
69839	103011
69839	105016
69839	108456
69839	112779
69839	113086
69839	113138
69839	119041
69839	121270
69839	121513
69839	122003
69839	122128
69839	125625
69839	126152
69839	129256
69839	129330
69839	129883
69839	131639
87936	9643
87936	19926
87936	30353
87936	86755
87936	97871
87936	103786
87936	106377
103786	86755
103786	87936
114402	22055
114402	23559
114402	28623
114402	42746
114402	52947
114402	58050
114402	58831
114402	68577
114402	71296
114402	84122
114402	104942
114402	125454
114402	130507
112256	1418
112256	13353
112256	17756
112256	30614
112256	38226
112256	71738
112256	82947
112256	88082
112256	90830
112256	96921
112256	120586
57366	17
57366	3420
57366	4343
57366	10564
57366	11513
57366	14273
57366	16877
57366	21747
57366	22236
57366	22653
57366	22767
57366	24261
57366	24583
57366	25748
57366	25962
57366	26915
57366	29732
57366	31063
57366	31756
57366	33181
57366	34051
57366	36148
57366	37653
57366	41610
57366	42143
57366	46267
57366	49586
57366	52726
57366	55155
57366	61744
57366	65114
57366	67032
57366	68233
57366	70898
57366	71007
57366	71947
57366	72783
57366	79069
57366	85397
57366	91401
57366	92790
57366	95893
57366	101581
57366	112868
57366	113335
57366	115900
57366	117773
57366	119664
57366	128657
57366	129324
72783	12073
72783	16118
72783	19113
72783	27233
72783	51439
72783	57366
72783	113335
72783	127734
113335	16118
113335	23579
113335	23816
113335	53358
113335	57366
113335	59444
113335	63225
113335	65213
113335	72783
113335	74234
113335	112605
113335	114631
113335	120586
113335	122460
113335	127734
28862	8497
28862	8546
28862	29218
28862	37519
28862	44033
28862	47424
28862	57178
28862	80945
28862	84506
28862	86579
28862	86595
28862	89548
28862	90970
28862	92609
28862	97541
28862	101463
28862	102038
28862	108126
28862	112059
28862	122637
102038	28862
102038	63375
102038	67360
1216	6689
1216	15630
1216	24322
1216	34862
1216	37907
1216	56913
1216	68086
1216	72370
1216	96326
1216	98356
1216	100988
1216	110690
1216	120586
1216	125420
1216	126933
34862	291
34862	427
34862	461
34862	463
34862	1216
34862	4959
34862	5379
34862	5578
34862	6137
34862	8953
34862	11152
34862	11851
34862	12328
34862	12376
34862	15406
34862	18252
34862	18330
34862	21786
34862	23279
34862	24322
34862	24969
34862	26713
34862	26933
34862	29327
34862	30287
34862	33709
34862	34051
34862	39298
34862	39871
34862	41077
34862	43227
34862	43859
34862	47237
34862	50730
34862	52351
34862	53473
34862	55155
34862	56913
34862	57035
34862	57262
34862	64245
34862	65713
34862	66826
34862	72370
34862	74989
34862	75254
34862	75326
34862	76564
34862	78169
34862	78174
34862	79477
34862	81585
34862	85199
34862	85229
34862	87452
34862	87885
34862	90879
34862	93426
34862	94679
34862	94887
34862	96326
34862	96500
34862	97431
34862	98055
34862	100099
34862	101495
34862	102617
34862	104437
34862	105496
34862	105545
34862	108418
34862	109912
34862	110210
34862	111496
34862	114677
34862	120599
34862	121513
34862	123556
34862	124351
34862	128732
34862	129683
34862	129737
56913	1216
56913	2448
56913	4475
56913	21654
56913	34862
56913	38711
56913	57276
56913	64740
56913	81610
56913	93720
56913	96326
56913	108733
56913	121513
119007	3566
119007	7019
119007	8377
119007	8620
119007	14210
119007	16607
119007	17233
119007	18314
119007	19325
119007	21718
119007	23986
119007	34387
119007	34608
119007	36197
119007	38109
119007	38155
119007	38670
119007	38966
119007	41199
119007	42895
119007	43160
119007	43277
119007	43449
119007	45163
119007	45886
119007	46847
119007	47856
119007	50808
119007	51358
119007	51847
119007	53213
119007	55837
119007	56848
119007	60232
119007	62821
119007	63665
119007	68018
119007	69090
119007	69582
119007	70686
119007	71218
119007	71507
119007	77325
119007	77527
119007	79069
119007	83694
119007	85659
119007	85667
119007	89732
119007	90402
119007	91586
119007	92927
119007	93504
119007	94235
119007	98143
119007	99870
119007	103407
119007	110994
119007	111161
119007	112476
119007	112727
119007	113079
119007	117579
119007	117751
119007	120618
119007	127886
119007	129156
3566	4415
3566	16607
3566	20241
3566	23736
3566	38155
3566	56848
3566	66632
3566	69965
3566	70275
3566	71218
3566	77527
3566	77558
3566	85667
3566	98143
3566	113079
3566	117751
3566	119007
3566	125892
3566	129156
3566	130017
3566	131491
3566	132284
77527	3566
77527	117751
77527	119007
117751	3566
117751	4343
117751	16607
117751	38155
117751	48540
117751	57537
117751	71218
117751	77527
117751	84424
117751	84697
117751	85667
117751	97354
117751	105413
117751	109581
117751	112605
117751	112727
117751	113039
117751	113079
117751	119007
117751	129011
117751	129156
122128	38384
122128	52133
122128	53795
122128	58719
122128	58752
122128	60598
122128	69839
122128	73308
122128	80089
122128	84039
122128	84047
122128	87524
122128	115731
122128	116728
122128	121270
122128	130928
122128	131180
121270	623
121270	4679
121270	8620
121270	10662
121270	18164
121270	18855
121270	22670
121270	23890
121270	27728
121270	28210
121270	31334
121270	36409
121270	38384
121270	38413
121270	41554
121270	42223
121270	43312
121270	46663
121270	50371
121270	51358
121270	58719
121270	64147
121270	64794
121270	65337
121270	69839
121270	69977
121270	72857
121270	73308
121270	73589
121270	80089
121270	82400
121270	87425
121270	88847
121270	91913
121270	93240
121270	99870
121270	100715
121270	106338
121270	107633
121270	112605
121270	113138
121270	113591
121270	115961
121270	117085
121270	117419
121270	121653
121270	122128
121270	125345
121270	125664
121270	126340
121270	129881
121270	129945
121270	130322
121270	130928
38881	9671
38881	9769
38881	15615
38881	32073
38881	37743
38881	69242
38881	96411
38881	101300
38881	105705
38881	113172
41992	10154
41992	12147
41992	12418
41992	18957
41992	24104
41992	32403
41992	33126
41992	41862
41992	43924
41992	52726
41992	68835
41992	73491
41992	73956
41992	74113
41992	76830
41992	79360
41992	81353
41992	92537
41992	94267
41992	103894
41992	104093
41992	116988
41992	117973
41992	120464
41992	123123
73956	10154
73956	12147
73956	12418
73956	32403
73956	33126
73956	41862
73956	41992
73956	76830
73956	79360
73956	81353
73956	92537
73956	103894
73956	116988
73956	117973
79360	10154
79360	12147
79360	12418
79360	27747
79360	32403
79360	33126
79360	41862
79360	41992
79360	68835
79360	73491
79360	73956
79360	74113
79360	76830
79360	81353
79360	92537
79360	103894
79360	104093
79360	116988
79360	117973
81353	3762
81353	13246
81353	24104
81353	26141
81353	31063
81353	37653
81353	41992
81353	43683
81353	43924
81353	71947
81353	73956
81353	74113
81353	77754
81353	79360
81353	83369
81353	88012
81353	90104
81353	97354
81353	98170
81353	102277
81353	103894
81353	105191
81353	110293
81353	113039
81353	115900
81353	116397
81353	116567
81353	116583
81353	116988
81353	117973
81353	118549
81353	127564
81353	133011
19772	782
19772	3001
19772	3194
19772	3365
19772	10199
19772	10804
19772	13152
19772	13404
19772	14207
19772	18018
19772	19066
19772	21630
19772	23070
19772	26339
19772	27009
19772	27779
19772	29880
19772	36024
19772	39062
19772	39365
19772	40495
19772	40847
19772	43128
19772	45861
19772	49997
19772	50174
19772	50278
19772	51977
19772	52162
19772	52967
19772	66413
19772	67687
19772	69342
19772	70216
19772	71118
19772	71874
19772	74581
19772	75037
19772	79278
19772	79423
19772	80276
19772	82295
19772	83129
19772	87006
19772	90535
19772	101682
19772	104241
19772	105218
19772	105780
19772	107581
19772	110557
19772	110795
19772	113004
19772	115137
19772	116603
19772	120125
19772	121758
19772	122654
19772	123909
19772	128641
19772	132921
3001	12218
3001	13572
3001	18018
3001	18904
3001	19066
3001	19772
3001	23070
3001	23685
3001	29114
3001	37479
3001	39062
3001	39365
3001	40847
3001	49138
3001	50278
3001	51977
3001	58973
3001	66413
3001	70216
3001	70686
3001	74581
3001	76952
3001	80276
3001	83488
3001	86483
3001	86986
3001	87054
3001	105218
3001	106949
3001	108302
3001	115137
3001	123909
74581	3001
74581	13572
74581	15973
74581	19772
74581	23685
74581	29114
74581	36528
74581	49138
74581	56494
74581	75117
74581	83488
74581	86483
74581	87054
74581	115137
110210	155
110210	427
110210	598
110210	3201
110210	3824
110210	3998
110210	4851
110210	4959
110210	5107
110210	5253
110210	6004
110210	6017
110210	6137
110210	6331
110210	8127
110210	9203
110210	9978
110210	10479
110210	12732
110210	12758
110210	14208
110210	14273
110210	15406
110210	15587
110210	15759
110210	18079
110210	18330
110210	18575
110210	19505
110210	19695
110210	26713
110210	27124
110210	27792
110210	28019
110210	28156
110210	29327
110210	31334
110210	31389
110210	32715
110210	34862
110210	34880
110210	35111
110210	35375
110210	35729
110210	39871
110210	40033
110210	40400
110210	40720
110210	42259
110210	42744
110210	42854
110210	43850
110210	44803
110210	45773
110210	47237
110210	47424
110210	51192
110210	51631
110210	52480
110210	54451
110210	55155
110210	57644
110210	59398
110210	59528
110210	61193
110210	63225
110210	63665
110210	65114
110210	67846
110210	67985
110210	70112
110210	70981
110210	72370
110210	72417
110210	74901
110210	74951
110210	75857
110210	78169
110210	79011
110210	81280
110210	81688
110210	81712
110210	82729
110210	84506
110210	84585
110210	84609
110210	86579
110210	86595
110210	87885
110210	89777
110210	90970
110210	92790
110210	95841
110210	98853
110210	100988
110210	101744
110210	102655
110210	103136
110210	103767
110210	104522
110210	105496
110210	105725
110210	107534
110210	109894
110210	109942
110210	110481
110210	110817
110210	111496
110210	112410
110210	112868
110210	115281
110210	115420
110210	116284
110210	116720
110210	117063
110210	117953
110210	119392
110210	120622
110210	121399
110210	122518
110210	122852
110210	123798
110210	124351
110210	127393
110210	130284
110210	131167
110210	131940
110210	132282
48931	26
48931	15254
48931	31116
48931	38432
48931	41342
48931	53280
48931	54011
48931	75633
48931	77783
48931	79267
48931	97750
48931	98143
48931	112833
48931	116800
48931	123618
97750	48931
6137	7004
6137	15406
6137	21130
6137	25685
6137	29684
6137	30547
6137	34862
6137	35930
6137	39822
6137	39871
6137	50011
6137	61597
6137	64261
6137	67985
6137	68577
6137	71438
6137	72370
6137	76784
6137	83474
6137	88913
6137	90835
6137	96233
6137	102376
6137	103205
6137	103519
6137	104297
6137	105496
6137	110210
6137	115301
6137	120773
6137	126239
6137	129106
115076	4024
115076	4415
115076	5335
115076	7522
115076	8156
115076	8303
115076	9540
115076	9769
115076	10976
115076	11205
115076	12997
115076	13739
115076	13876
115076	14063
115076	14956
115076	16877
115076	18314
115076	18941
115076	23986
115076	26503
115076	28045
115076	29289
115076	33302
115076	33351
115076	33805
115076	34608
115076	35777
115076	36744
115076	38109
115076	38804
115076	38966
115076	40170
115076	42883
115076	44323
115076	44612
115076	45163
115076	46668
115076	47327
115076	49118
115076	53213
115076	53483
115076	53569
115076	53998
115076	54771
115076	60288
115076	62604
115076	62821
115076	67374
115076	67410
115076	68603
115076	71719
115076	73034
115076	75223
115076	76854
115076	77959
115076	79467
115076	79978
115076	84122
115076	85659
115076	86202
115076	87325
115076	89257
115076	89732
115076	89821
115076	90038
115076	90402
115076	91005
115076	92790
115076	93012
115076	93504
115076	94235
115076	95036
115076	95822
115076	99870
115076	100958
115076	101361
115076	102805
115076	103230
115076	110955
115076	111211
115076	111303
115076	113277
115076	113434
115076	116078
115076	116146
115076	117350
115076	118013
115076	119178
115076	119253
115076	122101
115076	124741
115076	127886
115076	128016
115076	130158
115076	131813
31063	229
31063	1519
31063	3649
31063	5019
31063	5152
31063	5157
31063	6790
31063	10564
31063	11851
31063	13246
31063	13569
31063	13944
31063	13962
31063	16789
31063	16877
31063	17603
31063	17689
31063	19363
31063	22134
31063	22236
31063	22653
31063	22767
31063	24261
31063	24308
31063	25057
31063	25095
31063	25177
31063	25962
31063	26713
31063	26726
31063	26915
31063	27471
31063	28523
31063	29732
31063	31358
31063	31756
31063	32715
31063	36148
31063	37653
31063	40098
31063	40729
31063	42143
31063	48471
31063	48487
31063	48745
31063	50983
31063	53347
31063	55000
31063	55755
31063	55807
31063	56589
31063	57366
31063	58594
31063	58950
31063	61429
31063	65114
31063	66157
31063	66158
31063	67134
31063	67357
31063	67692
31063	68233
31063	70366
31063	70898
31063	71007
31063	71574
31063	71854
31063	71947
31063	72004
31063	72274
31063	75314
31063	75539
31063	77415
31063	77436
31063	77754
31063	78846
31063	81353
31063	81625
31063	81688
31063	82400
31063	83244
31063	83488
31063	84968
31063	85502
31063	86252
31063	88012
31063	91401
31063	91453
31063	92108
31063	92790
31063	94915
31063	95893
31063	96334
31063	96351
31063	97135
31063	97354
31063	98267
31063	101581
31063	102277
31063	103027
31063	103169
31063	103309
31063	104749
31063	105191
31063	105871
31063	106397
31063	106400
31063	107622
31063	108784
31063	108989
31063	111303
31063	112362
31063	112779
31063	113964
31063	114648
31063	114677
31063	115900
31063	116284
31063	116319
31063	116567
31063	117676
31063	117773
31063	117953
31063	118068
31063	118076
31063	118549
31063	118743
31063	118763
31063	121399
31063	122568
31063	123413
31063	126451
31063	126538
31063	127564
31063	127565
31063	129610
31063	131056
80928	73
80928	80
80928	1556
80928	6466
80928	19149
80928	27189
80928	35426
80928	36642
80928	42438
80928	45997
80928	48423
